,a,x,y
6474,1,128,9773
6475,1,128,1580
6476,1,128,2247
6477,1,128,7400
6478,1,128,5574
6479,1,128,12496
6480,1,128,494
6481,1,128,1093
6482,1,128,1728
6483,1,128,940
6484,1,128,6075
6485,1,128,451
6486,1,128,1879
6487,1,128,2695
6488,1,128,2843
6489,1,128,14194
6490,1,128,8870
6491,1,128,1711
6492,1,128,2491
6493,1,128,6437
6494,1,128,1402
6495,1,128,15083
6496,1,128,1024
6497,1,128,13527
6498,1,128,2379
6499,1,128,1957
6500,1,128,7273
6501,1,128,2671
6502,1,128,15691
6503,1,128,914
6504,1,128,691
6505,1,128,2283
6506,1,128,8162
6507,1,128,3393
6508,1,128,4278
6509,1,128,9450
6510,1,128,18560
6511,1,128,10974
6512,1,128,6394
6513,1,128,2542
6514,1,128,2577
6515,1,128,2154
6516,1,128,7839
6517,1,128,6488
6518,1,128,663
6519,1,128,3894
6520,1,128,1769
6521,1,128,567
6522,1,128,573
6523,1,128,347
6524,1,128,691
6525,1,128,531
6526,1,128,468
6527,1,128,513
6528,1,128,484
6529,1,128,149
6530,1,128,183
6531,1,128,359
6532,1,128,222
6533,1,128,489
6534,1,128,741
6535,1,128,318
6536,1,128,1270
6537,1,128,469
6538,1,128,526
6539,1,128,586
6540,1,128,571
6541,1,128,76
6542,1,128,4648
6543,1,128,592
6544,1,128,721
6545,1,128,329
6546,1,128,1250
6547,1,128,1419
6548,1,128,1165
6549,1,128,716
6550,1,128,148
6551,1,128,42
6552,1,128,3077
6553,1,128,154
6554,1,128,2393
6555,1,128,718
6556,1,128,3227
6557,1,128,380
6558,1,128,331
6559,1,128,3031
6560,1,128,2317
6561,1,128,485
6562,1,128,125
6563,1,128,244
6564,1,128,714
6565,1,128,1195
6566,1,128,487
6567,1,128,376
6568,1,128,350
6569,1,128,191
6570,1,128,764
6571,1,128,187
6572,1,128,253
6573,1,128,1003
6574,1,128,127
6575,1,128,324
6576,1,128,278
6577,1,128,294
6578,1,128,2972
6579,1,128,1203
6580,1,128,361
6581,1,128,215
6582,1,128,1414
6583,1,128,286
6584,1,128,757
6585,1,128,2408
6586,1,128,866
6587,1,128,1018
6588,1,128,578
6589,1,128,275
6590,1,128,253
6591,1,128,42
6592,1,128,239
6593,1,128,116
6594,1,128,134
6595,1,128,163
6596,1,128,1860
6597,1,128,3499
6598,1,128,409
6599,1,128,3080
6600,1,128,3876
6601,1,128,5047
6602,1,128,1010
6603,1,128,1050
6604,1,128,4917
6605,1,128,457
6606,1,128,1972
6607,1,128,848
6608,1,128,109
6609,1,128,2469
6610,1,128,1709
6611,1,128,1667
6612,1,128,447
6613,1,128,1789
6614,1,128,490
6615,1,128,2043
6616,1,128,491
6617,1,128,7006
6618,1,128,1753
6619,1,128,6789
6620,1,128,457
6621,1,128,845
6622,1,128,2978
6623,1,128,475
6624,1,128,719
6625,1,128,793
6626,1,128,1020
6627,1,128,1079
6628,1,128,437
6629,1,128,689
6630,1,128,1054
6631,1,128,447
6632,1,128,3203
6633,1,128,1118
6634,1,128,701
6635,1,128,1193
6636,1,128,305
6637,1,128,463
6638,1,128,1928
6639,1,128,4196
6640,1,128,2133
6641,1,128,912
6642,1,128,2281
6643,1,128,1565
6644,1,128,3898
6645,1,128,652
6646,1,128,3974
6647,1,128,216
6648,1,128,242
6649,1,128,4801
6650,1,128,395
6651,1,128,232
6652,1,128,474
6653,1,128,768
6654,1,128,1503
6655,1,128,259
6656,1,128,517
6657,1,128,460
6658,1,128,1113
6659,1,128,1117
6660,1,128,889
6661,1,128,908
6662,1,128,789
6663,1,128,274
6664,1,128,1258
6665,1,128,705
6666,1,128,194
6667,1,128,163
6668,1,128,377
6669,1,128,1675
6670,1,128,688
6671,1,128,707
6672,1,128,16161
6673,1,128,493
6674,1,128,1538
6675,1,128,708
6676,1,128,7459
6677,1,128,847
6678,1,128,689
6679,1,128,523
6680,1,128,903
6681,1,128,1076
6682,1,128,4702
6683,1,128,2726
6684,1,128,401
6685,1,128,2761
6686,1,128,6999
6687,1,128,1281
6688,1,128,1669
6689,1,128,518
6690,1,128,868
6691,1,128,1436
6692,1,128,1476
6693,1,128,3654
6694,1,128,394
6695,1,128,1633
6696,1,128,594
6697,1,128,130
6698,1,128,380
6699,1,128,787
6700,1,128,846
6701,1,128,1573
6702,1,128,5479
6703,1,128,2546
6704,1,128,168
6705,1,128,1248
6706,1,128,313
6707,1,128,364
6708,1,128,817
6709,1,128,1092
6710,1,128,1320
6711,1,128,224
6712,1,128,845
6713,1,128,193
6714,1,128,4635
6715,1,128,309
6716,1,128,1547
6717,1,128,325
6718,1,128,17292
6719,1,128,100
6720,1,128,1861
6721,1,128,517
6722,1,128,1995
6723,1,128,245
6724,1,128,136
6725,1,128,3326
6726,1,128,805
6727,1,128,304
6728,1,128,278
6729,1,128,492
6730,1,128,856
6731,1,128,7955
6732,1,128,2682
6733,1,128,346
6734,1,128,2071
6735,1,128,1937
6736,1,128,562
6737,1,128,2540
6738,1,128,498
6739,1,128,222
6740,1,128,286
6741,1,128,947
6742,1,128,627
6743,1,128,1486
6744,1,128,953
6745,1,128,1732
6746,1,128,420
6747,1,128,256
6748,1,128,1238
6749,1,128,3667
6750,1,128,736
6751,1,128,599
6752,1,128,1887
6753,1,128,1683
6754,1,128,167
6755,1,128,137
6756,1,128,1604
6757,1,128,154
6758,1,128,97
6759,1,128,953
6760,1,128,47
6761,1,128,705
6762,1,128,1011
6763,1,128,220
6764,1,128,195
6765,1,128,362
6766,1,128,936
6767,1,128,644
6768,1,128,146
6769,1,128,2267
6770,1,128,1084
6771,1,128,43
6772,1,128,1187
6773,1,128,1255
6774,1,128,134
6775,1,128,427
6776,1,128,658
6777,1,128,4481
6778,1,128,338
6779,1,128,162
6780,1,128,1251
6781,1,128,264
6782,1,128,112
6783,1,128,409
6784,1,128,384
6785,1,128,796
6786,1,128,325
6787,1,128,1984
6788,1,128,1178
6789,1,128,2395
6790,1,128,1207
6791,1,128,375
6792,1,128,301
6793,1,128,195
6794,1,128,40
6795,1,128,1544
6796,1,128,220
6797,1,128,723
6798,1,128,422
6799,1,128,1089
6800,1,128,1138
6801,1,128,358
6802,1,128,2297
6803,1,128,4332
6804,1,128,395
6805,1,128,936
6806,1,128,3566
6807,1,128,1379
6808,1,128,553
6809,1,128,688
6810,1,128,466
6811,1,128,1726
6812,1,128,362
6813,1,128,4168
6814,1,128,86
6815,1,128,414
6816,1,128,292
6817,1,128,858
6818,1,128,1050
6819,1,128,168
6820,1,128,2446
6821,1,128,238
6822,1,128,3439
6823,1,128,1951
6824,1,128,6551
6825,1,128,1593
6826,1,128,13363
6827,1,128,1792
6828,1,128,657
6829,1,128,1992
6830,1,128,1378
6831,1,128,4075
6832,1,128,1414
6833,1,128,2135
6834,1,128,1092
6835,1,128,1746
6836,1,128,5328
6837,1,128,1139
6838,1,128,5793
6839,1,128,2318
6840,1,128,1521
6841,1,128,952
6842,1,128,391
6843,1,128,27872
6844,1,128,4468
6845,1,128,933
6846,1,128,1495
6847,1,128,281
6848,1,128,860
6849,1,128,2132
6850,1,128,362
6851,1,128,4901
6852,1,128,3929
6853,1,128,506
6854,1,128,1138
6855,1,128,5606
6856,1,128,1829
6857,1,128,951
6858,1,128,634
6859,1,128,1535
6860,1,128,771
6861,1,128,1378
6862,1,128,268
6863,1,128,1561
6864,1,128,922
6865,1,128,1649
6866,1,128,2584
6867,1,128,299
6868,1,128,1679
6869,1,128,345
6870,1,128,1515
6871,1,128,2215
6872,1,128,1059
6873,1,128,1995
6874,1,128,782
6875,1,128,1698
6876,1,128,1691
6877,1,128,673
6878,1,128,204
6879,1,128,234
6880,1,128,756
6881,1,128,1637
6882,1,128,5995
6883,1,128,3235
6884,1,128,2780
6885,1,128,85
6886,1,128,1342
6887,1,128,1572
6888,1,128,564
6889,1,128,663
6890,1,128,487
6891,1,128,1450
6892,1,128,2245
6893,1,128,387
6894,1,128,1297
6895,1,128,1017
6896,1,128,966
6897,1,128,5079
6898,1,128,126
6899,1,128,726
6900,1,128,1065
6901,1,128,495
6902,1,128,1681
6903,1,128,343
6904,1,128,1170
6905,1,128,1547
6906,1,128,347
6907,1,128,816
6908,1,128,994
6909,1,128,608
6910,1,128,2536
6911,1,128,3950
6912,1,128,2009
6913,1,128,943
6914,1,128,1073
6915,1,128,193
6916,1,128,1141
6917,1,128,597
6918,1,128,568
6919,1,128,1852
6920,1,128,1391
6921,1,128,440
6922,1,128,4263
6923,1,128,1426
6924,1,128,1739
6925,1,128,1564
6926,1,128,1228
6927,1,128,3106
6928,1,128,6940
6929,1,128,554
6930,1,128,1219
6931,1,128,1084
6932,1,128,1189
6933,1,128,363
6934,1,128,4507
6935,1,128,2798
6936,1,128,792
6937,1,128,5003
6938,1,128,334
6939,1,128,1090
6940,1,128,555
6941,1,128,5229
6942,1,128,12762
6943,1,128,1036
6944,1,128,2052
6945,1,128,952
6946,1,128,1855
6947,1,128,2569
6948,1,128,416
6949,1,128,1163
6950,1,128,4347
6951,1,128,1123
6952,1,128,3311
6953,1,128,615
6954,1,128,825
6955,1,128,1830
6956,1,128,2483
6957,1,128,983
6958,1,128,1924
6959,1,128,860
6960,1,128,6190
6961,1,128,1068
6962,1,128,1170
6963,1,128,1404
6964,1,128,985
6965,1,128,3401
6966,1,128,8127
6967,1,128,1188
6968,1,128,1280
6969,1,128,2350
6970,1,128,3051
6971,1,128,1022
6972,1,128,2221
6973,1,128,6164
6974,1,128,784
6975,1,128,783
6976,1,128,103
6977,1,128,3596
6978,1,128,3245
6979,1,128,3076
6980,1,128,5939
6981,1,128,628
6982,1,128,791
6983,1,128,2161
6984,1,128,805
6985,1,128,2822
6986,1,128,918
6987,1,128,7609
6988,1,128,330
6989,1,128,1725
6990,1,128,3732
6991,1,128,3485
6992,1,128,2469
6993,1,128,1189
6994,1,128,111
6995,1,128,1770
6996,1,128,1098
6997,1,128,1412
6998,1,128,1436
6999,1,128,5025
7000,1,128,2180
7001,1,128,553
7002,1,128,2111
7003,1,128,2720
7004,1,128,2728
7005,1,128,3019
7006,1,128,1611
7007,1,128,792
7008,1,128,797
7009,1,128,752
7010,1,128,1693
7011,1,128,5715
7012,1,128,83
7013,1,128,186
7014,1,128,1575
7015,1,128,3818
7016,1,128,617
7017,1,128,751
7018,1,128,175
7019,1,128,6812
7020,1,128,494
7021,1,128,1242
7022,1,128,507
7023,1,128,1347
7024,1,128,2338
7025,1,128,1035
7026,1,128,774
7027,1,128,684
7028,1,128,559
7029,1,128,440
7030,1,128,203
7031,1,128,646
7032,1,128,1224
7033,1,128,4754
7034,1,128,502
7035,1,128,918
7036,1,128,1162
7037,1,128,2569
7038,1,128,2180
7039,1,128,1673
7040,1,128,795
7041,1,128,919
7042,1,128,1591
7043,1,128,179
7044,1,128,1162
7045,1,128,1043
7046,1,128,555
7047,1,128,1200
7048,1,128,2103
7049,1,128,413
7050,1,128,865
7051,1,128,1128
7052,1,128,556
7053,1,128,2773
7054,1,128,441
7055,1,128,1608
7056,1,128,1146
7057,1,128,982
7058,1,128,2784
7059,1,128,4086
7060,1,128,513
7061,1,128,40161
7062,1,128,401
7063,1,128,1008
7064,1,128,1763
7065,1,128,440
7066,1,128,76
7067,1,128,1706
7068,1,128,2635
7069,1,128,1446
7070,1,128,342
7071,1,128,2535
7072,1,128,560
7073,1,128,133
7074,1,128,365
7075,1,128,487
7076,1,128,516
7077,1,128,94
7078,1,128,396
7079,1,128,152
7080,1,128,1205
7081,1,128,717
7082,1,128,88
7083,1,128,1307
7084,1,128,1152
7085,1,128,584
7086,1,128,933
7087,1,128,107
7088,1,128,2250
7089,1,128,570
7090,1,128,97
7091,1,128,2276
7092,1,128,2114
7093,1,128,3322
7094,1,128,877
7095,1,128,154
7096,1,128,581
7097,1,128,773
7098,1,128,158
7099,1,128,815
7100,1,128,202
7101,1,128,477
7102,1,128,337
7103,1,128,310
7104,1,128,1018
7105,1,128,282
7106,1,128,221
7107,1,128,841
7108,1,128,3158
7109,1,128,230
7110,1,128,1641
7111,1,128,829
7112,1,128,826
7113,1,128,1199
7114,1,128,2880
7115,1,128,4908
7116,1,128,475
7117,1,128,403
7118,1,128,784
7119,1,128,169
7120,1,128,333
7121,1,128,476
7122,1,128,416
7123,1,128,2027
7124,1,128,369
7125,1,128,940
7126,1,128,905
7127,1,128,2719
7128,1,128,1379
7129,1,128,997
7130,1,128,202
7131,1,128,3808
7132,1,128,1047
7133,1,128,193
7134,1,128,187
7135,1,128,203
7136,1,128,424
7137,1,128,486
7138,1,128,359
7139,1,128,1164
7140,1,128,1260
7141,1,128,405
7142,1,128,4989
7143,1,128,1011
7144,1,128,6033
7145,1,128,1393
7146,1,128,783
7147,1,128,2349
7148,1,128,529
7149,1,128,1659
7150,1,128,368
7151,1,128,4307
7152,1,128,319
7153,1,128,1117
7154,1,128,267
7155,1,128,1129
7156,1,128,626
7157,1,128,2494
7158,1,128,555
7159,1,128,823
7160,1,128,733
7161,1,128,4588
7162,1,128,538
7163,1,128,507
7164,1,128,114
7165,1,128,150
7166,1,128,4783
7167,1,128,607
7168,1,128,244
7169,1,128,215
7170,1,128,565
7171,1,128,4305
7172,1,128,2701
7173,1,128,817
7174,1,128,1622
7175,1,128,1046
7176,1,128,3042
7177,1,128,331
7178,1,128,6900
7179,1,128,1269
7180,1,128,212
7181,1,128,1259
7182,1,128,867
7183,1,128,1282
7184,1,128,3317
7185,1,128,350
7186,1,128,890
7187,1,128,2589
7188,1,128,1073
7189,1,128,880
7190,1,128,377
7191,1,128,205
7192,1,128,704
7193,1,128,129
7194,1,128,711
7195,1,128,163
7196,1,128,925
7197,1,128,65
7198,1,128,188
7199,1,128,316
7200,1,128,525
7201,1,128,4181
7202,1,128,744
7203,1,128,229
7204,1,128,1590
7205,1,128,586
7206,1,128,1085
7207,1,128,2450
7208,1,128,1155
7209,1,128,4850
7210,1,128,3510
7211,1,128,516
7212,1,128,495
7213,1,128,227
7214,1,128,1427
7215,1,128,990
7216,1,128,3353
7217,1,128,328
7218,1,128,1153
7219,1,128,338
7220,1,128,652
7221,1,128,123
7222,1,128,3250
7223,1,128,418
7224,1,128,502
7225,1,128,596
7226,1,128,1904
7227,1,128,448
7228,1,128,145
7229,1,128,1345
7230,1,128,282
7231,1,128,1036
7232,1,128,248
7233,1,128,1396
7234,1,128,471
7235,1,128,4497
7236,1,128,847
7237,1,128,1735
7238,1,128,6630
7239,1,128,1671
7240,1,128,2191
7241,1,128,59
7242,1,128,8333
7243,1,128,69
7244,1,128,415
7245,1,128,979
7246,1,128,248
7247,1,128,1524
7248,1,128,2112
7249,1,128,3454
7250,1,128,1609
7251,1,128,4759
7252,1,128,1340
7253,1,128,592
7254,1,128,851
7255,1,128,109
7256,1,128,716
7257,1,128,3346
7258,1,128,2681
7259,1,128,928
7260,1,128,2948
7261,1,128,2681
7262,1,128,1051
7263,1,128,593
7264,1,128,470
7265,1,128,472
7266,1,128,919
7267,1,128,1289
7268,1,128,12076
7269,1,128,7267
7270,1,128,10748
7271,1,128,1548
7272,1,128,864
7273,1,128,6459
7274,1,128,139
7275,1,128,1693
7276,1,128,596
7277,1,128,1217
7278,1,128,1880
7279,1,128,459
7280,1,128,54
7281,1,128,5571
7282,1,128,1119
7283,1,128,1546
7284,1,128,4315
7285,1,128,298
7286,1,128,1603
7287,1,128,4072
7288,1,128,1772
7289,1,128,877
7290,1,128,1030
7291,1,128,279
7292,1,128,6192
7293,1,128,1137
7294,1,128,135
7295,1,128,1509
7296,1,128,755
7297,1,128,1021
7298,1,128,558
7299,1,128,187
7300,1,128,50
7301,1,128,595
7302,1,128,524
7303,1,128,7076
7304,1,128,1545
7305,1,128,1067
7306,1,128,7894
7307,1,128,526
7308,1,128,2054
7309,1,128,2729
7310,1,128,788
7311,1,128,3172
7312,1,128,2688
7313,1,128,3405
7314,1,128,885
7315,1,128,2621
7316,1,128,556
7317,1,128,226
7318,1,128,3617
7319,1,128,843
7320,1,128,1413
7321,1,128,1093
7322,1,128,1172
7323,1,128,1702
7324,1,128,5190
7325,1,128,2925
7326,1,128,949
7327,1,128,2605
7328,1,128,296
7329,1,128,3635
7330,1,128,1126
7331,1,128,13953
7332,1,128,1543
7333,1,128,1703
7334,1,128,2455
7335,1,128,467
7336,1,128,1599
7337,1,128,1963
7338,1,128,1265
7339,1,128,5307
7340,1,128,186
7341,1,128,969
7342,1,128,862
7343,1,128,490
7344,1,128,481
7345,1,128,1435
7346,1,128,3473
7347,1,128,992
7348,1,128,470
7349,1,128,4318
7350,1,128,3024
7351,1,128,427
7352,1,128,637
7353,1,128,1081
7354,1,128,3475
7355,1,128,1250
7356,1,128,733
7357,1,128,2210
7358,1,128,5114
7359,1,128,375
7360,1,128,1180
7361,1,128,1293
7362,1,128,5471
7363,1,128,755
7364,1,128,326
7365,1,128,621
7366,1,128,8487
7367,1,128,7573
7368,1,128,5116
7369,1,128,1930
7370,1,128,9238
7371,1,128,1162
7372,1,128,391
7373,1,128,364
7374,1,128,6760
7375,1,128,2678
7376,1,128,193
7377,1,128,1108
7378,1,128,221
7379,1,128,766
7380,1,128,1238
7381,1,128,1101
7382,1,128,421
7383,1,128,1519
7384,1,128,1967
7385,1,128,612
7386,1,128,1115
7387,1,128,3174
7388,1,128,4287
7389,1,128,872
7390,1,128,3668
7391,1,128,3161
7392,1,128,1079
7393,1,128,1325
7394,1,128,4571
7395,1,128,85
7396,1,128,1965
7397,1,128,2719
7398,1,128,1514
7399,1,128,12525
7400,1,128,1709
7401,1,128,6750
7402,1,128,1084
7403,1,128,2906
7404,1,128,937
7405,1,128,1349
7406,1,128,224
7407,1,128,796
7408,1,128,1224
7409,1,128,1375
7410,1,128,3189
7411,1,128,1247
7412,1,128,1969
7413,1,128,2863
7414,1,128,3055
7415,1,128,985
7416,1,128,1803
7417,1,128,3880
7418,1,128,2752
7419,1,128,1591
7420,1,128,1279
7421,1,128,538
7422,1,128,6736
7423,1,128,638
7424,1,128,60
7425,1,128,942
7426,1,128,1975
7427,1,128,6877
7428,1,128,360
7429,1,128,2640
7430,1,128,6097
7431,1,128,465
7432,1,128,166
7433,1,128,724
7434,1,128,1405
7435,1,128,4007
7436,1,128,689
7437,1,128,134
7438,1,128,979
7439,1,128,2653
7440,1,128,1053
7441,1,128,929
7442,1,128,440
7443,1,128,118
7444,1,128,676
7445,1,128,385
7446,1,128,1564
7447,1,128,2835
7448,1,128,2703
7449,1,128,996
7450,1,128,1002
7451,1,128,211
7452,1,128,2280
7453,1,128,269
7454,1,128,1166
7455,1,128,294
7456,1,128,859
7457,1,128,649
7458,1,128,250
7459,1,128,3620
7460,1,128,1938
7461,1,128,2628
7462,1,128,81
7463,1,128,879
7464,1,128,719
7465,1,128,295
7466,1,128,676
7467,1,128,810
7468,1,128,344
7469,1,128,162
7470,1,128,9718
7471,1,128,153
7472,1,128,1315
7473,1,128,341
7474,1,128,4915
7475,1,128,685
7476,1,128,5825
7477,1,128,4112
7478,1,128,486
7479,1,128,981
7480,1,128,1121
7481,1,128,1282
7482,1,128,1288
7483,1,128,228
7484,1,128,783
7485,1,128,864
7486,1,128,2107
7487,1,128,1445
7488,1,128,594
7489,1,128,242
7490,1,128,210
7491,1,128,730
7492,1,128,1334
7493,1,128,1788
7494,1,128,171
7495,1,128,782
7496,1,128,521
7497,1,128,6419
7498,1,128,2296
7499,1,128,1318
7500,1,128,110
7501,1,128,389
7502,1,128,4259
7503,1,128,729
7504,1,128,357
7505,1,128,1330
7506,1,128,115
7507,1,128,4448
7508,1,128,684
7509,1,128,2190
7510,1,128,2070
7511,1,128,940
7512,1,128,394
7513,1,128,881
7514,1,128,655
7515,1,128,980
7516,1,128,1130
7517,1,128,1411
7518,1,128,2800
7519,1,128,262
7520,1,128,263
7521,1,128,2516
7522,1,128,2785
7523,1,128,535
7524,1,128,447
7525,1,128,286
7526,1,128,397
7527,1,128,494
7528,1,128,5002
7529,1,128,12685
7530,1,128,4688
7531,1,128,649
7532,1,128,385
7533,1,128,2865
7534,1,128,157
7535,1,128,284
7536,1,128,1956
7537,1,128,220
7538,1,128,165
7539,1,128,942
7540,1,128,420
7541,1,128,2751
7542,1,128,691
7543,1,128,496
7544,1,128,721
7545,1,128,2202
7546,1,128,3744
7547,1,128,673
7548,1,128,1147
7549,1,128,794
7550,1,128,158
7551,1,128,1855
7552,1,128,873
7553,1,128,5583
7554,1,128,334
7555,1,128,505
7556,1,128,887
7557,1,128,2702
7558,1,128,2202
7559,1,128,1089
7560,1,128,242
7561,1,128,3058
7562,1,128,750
7563,1,128,228
7564,1,128,1266
7565,1,128,1352
7566,1,128,2135
7567,1,128,5533
7568,1,128,1355
7569,1,128,5704
7570,1,128,229
7571,1,128,1993
7572,1,128,1305
7573,1,128,1167
7574,1,128,3752
7575,1,128,1374
7576,1,128,1159
7577,1,128,682
7578,1,128,2864
7579,1,128,1703
7580,1,128,1778
7581,1,128,1307
7582,1,128,860
7583,1,128,4730
7584,1,128,4514
7585,1,128,1018
7586,1,128,6528
7587,1,128,564
7588,1,128,1715
7589,1,128,8127
7590,1,128,813
7591,1,128,6678
7592,1,128,757
7593,1,128,4094
7594,1,128,1654
7595,1,128,3549
7596,1,128,1475
7597,1,128,421
7598,1,128,1910
7599,1,128,4789
7600,1,128,2050
7601,1,128,997
7602,1,128,2523
7603,1,128,1772
7604,1,128,2819
7605,1,128,1272
7606,1,128,64
7607,1,128,664
7608,1,128,5728
7609,1,128,2598
7610,1,128,4753
7611,1,128,289
7612,1,128,2968
7613,1,128,1744
7614,1,128,769
7615,1,128,4036
7616,1,128,563
7617,1,128,431
7618,1,128,398
7619,1,128,3700
7620,1,128,2572
7621,1,128,1035
7622,1,128,115
7623,1,128,1320
7624,1,128,1866
7625,1,128,343
7626,1,128,509
7627,1,128,17437
7628,1,128,1450
7629,1,128,929
7630,1,128,1259
7631,1,128,11071
7632,1,128,2831
7633,1,128,739
7634,1,128,1760
7635,1,128,2502
7636,1,128,1356
7637,1,128,1780
7638,1,128,3569
7639,1,128,862
7640,1,128,2834
7641,1,128,1478
7642,1,128,2060
7643,1,128,2896
7644,1,128,316
7645,1,128,1920
7646,1,128,2218
7647,1,128,1492
7648,1,128,5158
7649,1,128,1947
7650,1,128,953
7651,1,128,2450
7652,1,128,4405
7653,1,128,1320
7654,1,128,1755
7655,1,128,820
7656,1,128,548
7657,1,128,298
7658,1,128,3075
7659,1,128,4457
7660,1,128,1057
7661,1,128,2389
7662,1,128,844
7663,1,128,1605
7664,1,128,1887
7665,1,128,1336
7666,1,128,1031
7667,1,128,1528
7668,1,128,1426
7669,1,128,1064
7670,1,128,18
7671,1,128,143
7672,1,128,1627
7673,1,128,84
7674,1,128,113
7675,1,128,1552
7676,1,128,2749
7677,1,128,5815
7678,1,128,5978
7679,1,128,316
7680,1,128,1042
7681,1,128,181
7682,1,128,327
7683,1,128,2046
7684,1,128,1090
7685,1,128,70013
7686,1,128,903
7687,1,128,1907
7688,1,128,15732
7689,1,128,285
7690,1,128,290
7691,1,128,447
7692,1,128,1010
7693,1,128,269
7694,1,128,29301
7695,1,128,753
7696,1,128,983
7697,1,128,500
7698,1,128,458
7699,1,128,165
7700,1,128,1180
7701,1,128,418
7702,1,128,2824
7703,1,128,26
7704,1,128,509
7705,1,128,1807
7706,1,128,911
7707,1,128,1548
7708,1,128,556
7709,1,128,530
7710,1,128,1216
7711,1,128,2338
7712,1,128,144
7713,1,128,425
7714,1,128,483
7715,1,128,813
7716,1,128,310
7717,1,128,3974
7718,1,128,1894
7719,1,128,18
7720,1,128,216
7721,1,128,444
7722,1,128,927
7723,1,128,215
7724,1,128,66825
7725,1,128,634
7726,1,128,603
7727,1,128,138
7728,1,128,1054
7729,1,128,1350
7730,1,128,837
7731,1,128,136
7732,1,128,419
7733,1,128,2025
7734,1,128,327
7735,1,128,434
7736,1,128,1669
7737,1,128,451
7738,1,128,1134
7739,1,128,157
7740,1,128,953
7741,1,128,3640
7742,1,128,1243
7743,1,128,570
7744,1,128,312
7745,1,128,379
7746,1,128,1339
7747,1,128,1807
7748,1,128,539
7749,1,128,204
7750,1,128,1882
7751,1,128,540
7752,1,128,136
7753,1,128,94
7754,1,128,762
7755,1,128,2002
7756,1,128,110
7757,1,128,229
7758,1,128,321
7759,1,128,342
7760,1,128,262
7761,1,128,463
7762,1,128,369
7763,1,128,526
7764,1,128,205
7765,1,128,2256
7766,1,128,1092
7767,1,128,3012
7768,1,128,1494
7769,1,128,616
7770,1,128,183
7771,1,128,2355
7772,1,128,831
7773,1,128,1155
7774,1,128,722
7775,1,128,12749
7776,1,128,116
7777,1,128,765
7778,1,128,741
7779,1,128,849
7780,1,128,629
7781,1,128,1352
7782,1,128,214
7783,1,128,1723
7784,1,128,1388
7785,1,128,373
7786,1,128,1374
7787,1,128,4625
7788,1,128,1684
7789,1,128,1370
7790,1,128,2975
7791,1,128,2201
7792,1,128,2409
7793,1,128,1232
7794,1,128,950
7795,1,128,2631
7796,1,128,526
7797,1,128,1051
7798,1,128,6411
7799,1,128,3768
7800,1,128,374
7801,1,128,810
7802,1,128,1661
7803,1,128,2721
7804,1,128,2408
7805,1,128,1049
7806,1,128,5002
7807,1,128,355
7808,1,128,4718
7809,1,128,1259
7810,1,128,497
7811,1,128,547
7812,1,128,4288
7813,1,128,919
7814,1,128,1045
7815,1,128,9157
7816,1,128,820
7817,1,128,201
7818,1,128,1317
7819,1,128,1792
7820,1,128,716
7821,1,128,1606
7822,1,128,3862
7823,1,128,4973
7824,1,128,508
7825,1,128,107
7826,1,128,800
7827,1,128,3251
7828,1,128,557
7829,1,128,1236
7830,1,128,1377
7831,1,128,158
7832,1,128,697
7833,1,128,2266
7834,1,128,1891
7835,1,128,984
7836,1,128,1814
7837,1,128,1751
7838,1,128,560
7839,1,128,812
7840,1,128,2136
7841,1,128,6319
7842,1,128,1489
7843,1,128,5002
7844,1,128,10648
7845,1,128,1365
7846,1,128,1190
7847,1,128,1137
7848,1,128,1424
7849,1,128,4846
7850,1,128,325
7851,1,128,3180
7852,1,128,2352
7853,1,128,1791
7854,1,128,1696
7855,1,128,1014
7856,1,128,2159
7857,1,128,6892
7858,1,128,1223
7859,1,128,2377
7860,1,128,377
7861,1,128,10062
7862,1,128,826
7863,1,128,2029
7864,1,128,2076
7865,1,128,1037
7866,1,128,1360
7867,1,128,1191
7868,1,128,1319
7869,1,128,1048
7870,1,128,7262
7871,1,128,960
7872,1,128,6969
7873,1,128,1494
7874,1,128,676
7875,1,128,10685
7876,1,128,3976
7877,1,128,9830
7878,1,128,1367
7879,1,128,3728
7880,1,128,1984
7881,1,128,557
7882,1,128,5339
7883,1,128,4846
7884,1,128,884
7885,1,128,2184
7886,1,128,3072
7887,1,128,1625
7888,1,128,1073
7889,1,128,1876
7890,1,128,3661
7891,1,128,3391
7892,1,128,2449
7893,1,128,3333
7894,1,128,524
7895,1,128,1952
7896,1,128,1251
7897,1,128,6607
7898,1,128,2520
7899,1,128,1732
7900,1,128,1797
7901,1,128,8073
7902,1,128,4885
7903,1,128,4509
7904,1,128,7313
